user_id,country,current_role,kaggle_tier,years_experience,hours_spent_weekly,gold_medals,silver_medals,datasets_shared,competitions_entered,follower_count,github_link,portfolio_score,total_certifications,monthly_recruiter_pings,salary_usd,experience_years
KAG_2026_12542,USA,Data Scientist,Expert,7,31,1,6,17,25,372,1,55,11,10,168348.0,7.0
KAG_2026_12543,USA,Data Scientist,Master,11,39,17,39,20,59,864,1,73,9,23,197154.0,11.0
KAG_2026_12544,India,Data Analyst,Contributor,13,20,0,7,7,22,59,0,48,6,7,74032.0,13.0
KAG_2026_12545,Canada,Researcher,Grandmaster,21,52,19,35,27,116,2615,1,100,3,31,204291.0,21.0
KAG_2026_12546,USA,Data Analyst,Expert,6,34,3,3,16,25,307,1,50,10,11,109832.0,6.0
KAG_2026_12547,Canada,Researcher,Grandmaster,18,58,14,28,24,115,2849,1,100,4,28,184571.0,18.0
KAG_2026_12548,USA,Data Scientist,Expert,21,34,2,7,18,33,165,1,65,9,15,203970.0,21.0
KAG_2026_12549,Spain,Data Scientist,Contributor,7,11,0,3,9,21,273,1,39,4,6,100121.0,7.0
KAG_2026_12550,France,Data Scientist,Contributor,5,16,0,7,10,7,164,0,33,3,5,110847.0,5.0
KAG_2026_12551,Canada,Data Analyst,Contributor,14,20,0,9,10,7,133,0,45,2,8,101157.0,14.0
KAG_2026_12552,USA,Data Scientist,Contributor,10,15,0,3,14,17,426,1,31,7,7,164282.0,10.0
KAG_2026_12553,Brazil,Data Scientist,Grandmaster,13,57,14,26,24,127,2551,1,87,2,26,129957.0,13.0
KAG_2026_12554,Nigeria,Student,Novice,1,10,0,0,8,4,13,0,12,2,0,0.0,1.0
KAG_2026_12555,Japan,Student,Expert,1,26,3,7,10,29,447,1,43,3,9,0.0,1.0
KAG_2026_12556,Brazil,Researcher,Master,13,46,13,21,18,57,1126,1,83,7,22,124694.0,13.0
KAG_2026_12557,UK,Data Scientist,Master,13,47,14,11,17,56,1021,1,80,3,22,170919.0,13.0
KAG_2026_12558,Germany,Researcher,Expert,6,30,3,6,11,21,171,1,42,10,11,144568.0,6.0
KAG_2026_12559,Nigeria,Data Scientist,Expert,7,29,2,1,19,29,486,1,46,2,11,77432.0,7.0
KAG_2026_12560,Canada,Data Analyst,Contributor,6,8,0,7,6,18,308,0,31,7,5,83696.0,6.0
KAG_2026_12561,USA,ML Engineer,Expert,4,29,2,9,18,29,165,1,43,9,10,168584.0,4.0
KAG_2026_12562,India,Data Analyst,Expert,16,26,3,3,19,37,312,1,55,6,14,93570.0,16.0
KAG_2026_12563,Spain,Data Scientist,Grandmaster,11,62,15,31,28,118,2621,1,94,5,26,137152.0,11.0
KAG_2026_12564,France,ML Engineer,Expert,17,31,3,8,13,25,202,1,60,4,14,168605.0,17.0
KAG_2026_12565,India,Student,Novice,2,3,0,0,6,9,7,0,12,1,0,0.0,2.0
KAG_2026_12566,Nigeria,Data Analyst,Novice,21,10,0,0,4,5,4,1,33,6,6,84064.0,21.0
KAG_2026_12567,India,Data Scientist,Master,18,47,20,16,17,53,888,1,87,6,27,158628.0,18.0
KAG_2026_12568,Germany,Data Scientist,Grandmaster,8,51,20,31,26,117,2886,1,90,9,28,169962.0,8.0
KAG_2026_12569,India,Student,Grandmaster,1,58,16,15,24,125,2768,1,73,4,24,0.0,1.0
KAG_2026_12570,USA,Data Analyst,Expert,9,20,4,7,12,26,488,1,50,8,12,124480.0,9.0
KAG_2026_12571,Canada,Data Scientist,Expert,18,22,3,4,14,35,482,1,67,10,14,166454.0,18.0
KAG_2026_12572,UK,ML Engineer,Contributor,19,16,0,4,9,19,308,0,49,8,9,163601.0,19.0
KAG_2026_12573,Japan,Data Analyst,Master,9,35,6,13,19,68,1068,1,75,5,17,111499.0,9.0
KAG_2026_12574,India,ML Engineer,Master,19,44,20,32,16,68,1107,1,83,5,27,159773.0,19.0
KAG_2026_12575,India,Student,Expert,2,27,3,6,12,27,272,1,45,1,10,12459.0,2.0
KAG_2026_12576,Germany,Student,Contributor,2,9,0,8,10,17,347,1,19,4,4,0.0,2.0
KAG_2026_12577,France,Data Scientist,Contributor,4,10,0,1,10,6,223,0,35,8,5,110438.0,4.0
KAG_2026_12578,Brazil,Researcher,Grandmaster,12,57,16,19,21,119,2707,1,86,8,27,116834.0,12.0
KAG_2026_12579,USA,ML Engineer,Expert,13,28,1,3,12,30,543,1,62,10,12,211169.0,13.0
KAG_2026_12580,UK,Data Scientist,Contributor,14,7,0,1,8,18,282,1,37,3,8,146893.0,14.0
KAG_2026_12581,Germany,Student,Master,0,40,20,30,23,54,905,1,59,2,22,0.0,0.0
KAG_2026_12582,USA,Student,Novice,2,12,0,0,6,15,7,0,12,3,0,0.0,2.0
KAG_2026_12583,Germany,Data Scientist,Contributor,6,20,0,2,13,10,216,1,24,2,5,128324.0,6.0
KAG_2026_12584,India,Student,Novice,2,4,0,0,8,18,1,0,8,4,0,0.0,2.0
KAG_2026_12585,USA,Student,Novice,2,2,0,0,3,18,6,1,15,3,0,0.0,2.0
KAG_2026_12586,India,Student,Novice,1,13,0,0,6,6,7,1,10,3,0,0.0,1.0
KAG_2026_12587,USA,ML Engineer,Contributor,18,13,0,2,9,23,300,0,44,10,9,219053.0,18.0
KAG_2026_12588,USA,Researcher,Grandmaster,7,61,17,25,25,114,2782,1,85,4,26,182372.0,7.0
KAG_2026_12589,USA,Researcher,Grandmaster,12,52,21,33,23,114,2502,1,88,5,30,230191.0,12.0
KAG_2026_12590,USA,Student,Novice,2,3,0,0,5,7,10,1,15,2,0,12906.0,2.0
KAG_2026_12591,Canada,Data Analyst,Contributor,8,12,0,5,11,9,175,0,38,8,6,93599.0,8.0
KAG_2026_12592,USA,Data Scientist,Contributor,8,9,0,8,8,11,145,0,29,8,6,159211.0,8.0
KAG_2026_12593,Japan,Data Analyst,Novice,8,2,0,0,8,19,3,0,14,6,2,66446.0,8.0
KAG_2026_12594,Canada,Data Scientist,Expert,14,20,3,4,15,26,260,1,62,7,13,146728.0,14.0
KAG_2026_12595,Canada,Student,Master,0,44,15,20,23,62,970,1,60,4,19,0.0,0.0
KAG_2026_12596,USA,Researcher,Expert,8,22,2,6,16,31,503,1,52,2,11,175132.0,8.0
KAG_2026_12597,UK,Data Analyst,Novice,2,14,0,0,3,3,3,0,7,3,0,54212.0,2.0
KAG_2026_12598,India,ML Engineer,Master,6,46,19,19,24,59,811,1,72,4,23,107863.0,6.0
KAG_2026_12599,UK,Student,Novice,0,9,0,0,0,15,6,1,8,3,0,0.0,0.0
KAG_2026_12600,Brazil,Data Analyst,Expert,18,27,2,2,18,22,361,1,71,7,14,110844.0,18.0
KAG_2026_12601,India,Data Scientist,Contributor,16,8,0,3,12,19,152,1,47,4,8,115110.0,16.0
KAG_2026_12602,UK,Researcher,Expert,11,29,3,5,11,27,204,1,58,3,12,150889.0,11.0
KAG_2026_12603,Germany,Student,Novice,1,10,0,0,3,8,10,1,7,1,0,14407.0,1.0
KAG_2026_12604,India,Researcher,Expert,8,28,2,4,15,24,415,1,52,2,11,90352.0,8.0
KAG_2026_12605,Nigeria,Researcher,Master,13,39,13,34,22,66,997,1,75,5,22,110125.0,13.0
KAG_2026_12606,India,Data Scientist,Expert,8,33,3,4,18,25,217,1,53,4,11,96694.0,8.0
KAG_2026_12607,India,ML Engineer,Contributor,3,18,0,3,11,16,355,1,27,3,4,68058.0,3.0
KAG_2026_12608,USA,ML Engineer,Contributor,8,10,0,5,9,13,346,0,37,8,6,171273.0,8.0
KAG_2026_12609,Germany,Data Analyst,Novice,10,2,0,0,8,12,9,0,16,6,3,87495.0,10.0
KAG_2026_12610,Germany,Student,Contributor,0,20,0,5,5,12,95,1,23,4,4,0.0,0.0
KAG_2026_12611,UK,Student,Contributor,2,20,0,3,5,7,236,1,30,2,4,0.0,2.0
KAG_2026_12612,USA,ML Engineer,Master,15,43,10,24,21,54,1034,1,85,9,21,201036.0,15.0
KAG_2026_12613,India,Data Analyst,Contributor,13,16,0,2,13,16,156,1,44,11,7,72170.0,13.0
KAG_2026_12614,India,Data Scientist,Master,15,47,22,36,23,68,869,1,91,6,27,143964.0,15.0
KAG_2026_12615,India,Student,Contributor,2,17,0,8,5,19,134,0,29,2,4,0.0,2.0
KAG_2026_12616,India,Researcher,Expert,18,22,1,7,10,35,508,1,65,4,13,130764.0,18.0
KAG_2026_12617,France,Researcher,Expert,18,21,1,4,19,25,396,1,59,3,13,154109.0,18.0
KAG_2026_12618,USA,Researcher,Expert,16,33,4,5,16,28,429,1,56,9,14,220430.0,16.0
KAG_2026_12619,USA,Researcher,Grandmaster,8,58,19,30,27,128,2543,1,93,2,27,185047.0,8.0
KAG_2026_12620,India,Data Scientist,Expert,21,32,2,5,18,20,348,1,75,7,15,149703.0,21.0
KAG_2026_12621,USA,Data Analyst,Contributor,3,11,0,4,10,9,153,1,19,10,4,77924.0,3.0
KAG_2026_12622,India,Researcher,Expert,17,21,4,3,19,27,499,1,63,5,15,123370.0,17.0
KAG_2026_12623,USA,Data Analyst,Contributor,3,8,0,8,7,19,377,0,22,8,4,78931.0,3.0
KAG_2026_12624,USA,Student,Contributor,2,14,0,5,12,18,69,1,19,2,4,0.0,2.0
KAG_2026_12625,India,Data Analyst,Contributor,14,8,0,6,10,20,340,1,42,8,8,85488.0,14.0
KAG_2026_12626,India,Student,Novice,1,13,0,0,8,17,14,0,4,4,0,0.0,1.0
KAG_2026_12627,Germany,Researcher,Expert,19,20,2,2,11,29,475,1,71,8,14,181763.0,19.0
KAG_2026_12628,India,Data Scientist,Expert,6,22,1,3,10,25,506,1,40,10,10,90784.0,6.0
KAG_2026_12629,India,Data Analyst,Novice,11,11,0,0,1,1,0,1,25,4,3,65227.0,11.0
KAG_2026_12630,Canada,Researcher,Grandmaster,9,57,13,27,24,114,2679,1,85,4,25,178864.0,9.0
KAG_2026_12631,India,ML Engineer,Grandmaster,10,57,15,11,28,125,2556,1,88,7,26,136576.0,10.0
KAG_2026_12632,Germany,Student,Novice,0,2,0,0,7,10,7,0,12,1,0,0.0,0.0
KAG_2026_12633,Germany,ML Engineer,Contributor,13,16,0,7,8,19,364,1,34,7,7,147391.0,13.0
KAG_2026_12634,India,ML Engineer,Contributor,5,20,0,4,6,7,155,0,25,3,5,79793.0,5.0
KAG_2026_12635,India,Data Scientist,Master,6,46,20,28,17,65,853,1,76,11,23,99760.0,6.0
KAG_2026_12636,India,Researcher,Expert,8,33,4,4,13,31,491,1,58,5,12,86698.0,8.0
KAG_2026_12637,Germany,Data Scientist,Master,13,39,10,20,23,59,831,1,78,9,20,174663.0,13.0
KAG_2026_12638,USA,Researcher,Expert,14,33,1,7,17,37,520,1,55,8,12,183409.0,14.0
KAG_2026_12639,UK,Student,Novice,1,6,0,0,5,8,13,1,1,4,0,0.0,1.0
KAG_2026_12640,Germany,Student,Contributor,1,14,0,1,6,12,121,1,30,4,4,0.0,1.0
KAG_2026_12641,USA,Data Scientist,Expert,6,27,4,4,15,30,420,1,44,10,11,155853.0,6.0
KAG_2026_12642,Spain,ML Engineer,Expert,8,28,1,9,11,21,370,1,47,5,10,110305.0,8.0
KAG_2026_12643,Japan,Researcher,Expert,19,32,3,1,10,29,463,1,63,10,15,175191.0,19.0
KAG_2026_12644,India,ML Engineer,Expert,13,30,1,5,10,39,345,1,60,9,12,112232.0,13.0
KAG_2026_12645,USA,Data Analyst,Novice,2,5,0,0,5,7,13,0,8,3,0,72159.0,2.0
KAG_2026_12646,USA,ML Engineer,Expert,5,34,2,7,12,24,312,1,52,3,10,187585.0,5.0
KAG_2026_12647,India,Data Scientist,Expert,16,33,2,9,15,29,318,1,57,8,13,123273.0,16.0
KAG_2026_12648,India,ML Engineer,Expert,11,21,2,7,10,33,448,1,60,9,12,110404.0,11.0
KAG_2026_12649,Spain,ML Engineer,Grandmaster,8,59,24,12,22,115,2575,1,86,3,30,146721.0,8.0
KAG_2026_12650,France,Student,Novice,0,12,0,0,9,13,7,0,14,1,0,0.0,0.0
KAG_2026_12651,USA,Student,Novice,2,2,0,0,8,7,1,1,6,3,0,0.0,2.0
KAG_2026_12652,UK,Data Scientist,Master,11,39,13,12,22,60,1152,1,74,11,21,159815.0,11.0
KAG_2026_12653,USA,Data Analyst,Novice,4,2,0,0,0,13,2,1,12,6,1,80390.0,4.0
KAG_2026_12654,USA,Researcher,Expert,12,23,2,1,16,39,189,1,60,5,12,193261.0,12.0
KAG_2026_12655,UK,Student,Novice,0,9,0,0,4,2,8,1,7,4,0,0.0,0.0
KAG_2026_12656,Spain,ML Engineer,Contributor,15,7,0,5,10,20,237,1,41,10,8,138196.0,15.0
KAG_2026_12657,USA,ML Engineer,Contributor,12,7,0,3,14,6,64,0,39,7,7,191305.0,12.0
KAG_2026_12658,USA,ML Engineer,Contributor,10,7,0,5,9,10,276,1,43,8,7,181463.0,10.0
KAG_2026_12659,France,Data Scientist,Expert,6,25,2,8,15,28,320,1,54,7,10,106102.0,6.0
KAG_2026_12660,Canada,ML Engineer,Master,12,44,11,10,23,64,822,1,76,5,21,172099.0,12.0
KAG_2026_12661,UK,ML Engineer,Expert,20,25,1,5,18,25,421,1,62,4,14,184144.0,20.0
KAG_2026_12662,USA,Data Analyst,Expert,14,21,1,7,11,28,461,1,54,6,12,122008.0,14.0
KAG_2026_12663,Germany,Researcher,Master,21,39,18,30,19,55,854,1,88,11,27,186577.0,21.0
KAG_2026_12664,India,ML Engineer,Contributor,20,10,0,4,5,8,121,0,50,3,10,129690.0,20.0
KAG_2026_12665,Spain,Data Analyst,Novice,2,14,0,0,8,9,3,0,4,8,0,44864.0,2.0
KAG_2026_12666,USA,ML Engineer,Contributor,8,18,0,4,7,18,410,1,29,3,6,172996.0,8.0
KAG_2026_12667,Germany,Data Scientist,Expert,12,21,2,5,15,28,197,1,56,2,12,160715.0,12.0
KAG_2026_12668,Canada,Data Scientist,Expert,8,21,3,9,16,30,517,1,55,2,11,133558.0,8.0
KAG_2026_12669,India,ML Engineer,Contributor,21,10,0,8,5,8,256,0,52,7,10,124371.0,21.0
KAG_2026_12670,USA,Data Scientist,Master,7,49,16,24,22,63,1136,1,67,10,22,197153.0,7.0
KAG_2026_12671,Japan,ML Engineer,Expert,13,20,4,6,14,37,334,1,59,10,13,155211.0,13.0
KAG_2026_12672,USA,Data Analyst,Expert,18,27,1,3,13,39,458,1,59,3,13,148090.0,18.0
KAG_2026_12673,Nigeria,ML Engineer,Expert,21,25,4,5,18,39,307,1,69,6,16,119149.0,21.0
KAG_2026_12674,India,Researcher,Master,17,42,10,25,18,65,1138,1,84,6,22,149365.0,17.0
KAG_2026_12675,Germany,Data Scientist,Expert,6,32,1,3,15,35,296,1,50,11,10,117428.0,6.0
KAG_2026_12676,Nigeria,Data Analyst,Contributor,7,19,0,9,10,8,55,0,36,6,6,56163.0,7.0
KAG_2026_12677,Canada,Student,Novice,2,14,0,0,4,9,7,1,13,3,0,5960.0,2.0
KAG_2026_12678,USA,Data Analyst,Contributor,6,20,0,3,12,13,72,1,30,4,5,94789.0,6.0
KAG_2026_12679,USA,Data Scientist,Grandmaster,12,64,9,27,27,123,2719,1,90,10,24,185556.0,12.0
KAG_2026_12680,India,ML Engineer,Grandmaster,11,58,16,16,26,128,2744,1,84,9,27,138131.0,11.0
KAG_2026_12681,France,Researcher,Expert,4,31,1,3,11,39,492,1,49,10,9,109691.0,4.0
KAG_2026_12682,UK,Data Scientist,Expert,13,22,3,9,10,38,454,1,63,7,13,152529.0,13.0
KAG_2026_12683,USA,ML Engineer,Expert,16,31,4,3,19,30,170,1,58,9,14,193191.0,16.0
KAG_2026_12684,USA,ML Engineer,Contributor,11,20,0,1,11,14,276,1,41,7,7,201308.0,11.0
KAG_2026_12685,Canada,ML Engineer,Master,11,36,13,34,21,51,819,1,72,2,21,177586.0,11.0
KAG_2026_12686,Germany,Researcher,Expert,21,22,2,8,17,30,460,1,62,4,15,200173.0,21.0
KAG_2026_12687,USA,Student,Grandmaster,0,51,5,38,28,128,2653,1,75,2,18,0.0,0.0
KAG_2026_12688,Nigeria,Data Scientist,Expert,21,28,1,6,10,32,418,1,74,9,14,120395.0,21.0
KAG_2026_12689,India,Researcher,Expert,17,33,2,1,19,21,294,1,58,5,14,129394.0,17.0
KAG_2026_12690,Japan,Researcher,Master,18,38,18,29,22,53,824,1,81,8,26,192743.0,18.0
KAG_2026_12691,India,Data Scientist,Expert,16,22,2,5,18,33,544,1,60,11,13,127310.0,16.0
KAG_2026_12692,Canada,Researcher,Master,10,41,11,17,16,62,908,1,73,7,20,159401.0,10.0
KAG_2026_12693,USA,ML Engineer,Master,17,36,20,24,15,66,888,1,90,6,27,214589.0,17.0
KAG_2026_12694,Germany,Researcher,Expert,10,34,3,3,17,27,475,1,51,11,12,154005.0,10.0
KAG_2026_12695,USA,Data Scientist,Expert,13,31,2,3,14,22,350,1,54,11,12,173835.0,13.0
KAG_2026_12696,Germany,ML Engineer,Master,10,43,18,20,20,55,861,1,69,9,24,181183.0,10.0
KAG_2026_12697,USA,Data Analyst,Novice,10,7,0,0,1,10,10,1,18,4,3,101215.0,10.0
KAG_2026_12698,Brazil,Student,Contributor,0,20,0,3,8,6,409,0,21,3,4,0.0,0.0
KAG_2026_12699,Brazil,Researcher,Grandmaster,17,52,10,16,26,116,2841,1,95,10,26,138849.0,17.0
KAG_2026_12700,India,Student,Contributor,0,17,0,6,9,10,368,1,21,3,4,0.0,0.0
KAG_2026_12701,India,Data Scientist,Contributor,18,15,0,3,14,19,218,1,44,10,9,127295.0,18.0
KAG_2026_12702,Japan,Student,Grandmaster,2,59,8,39,22,114,2766,1,80,2,20,0.0,2.0
KAG_2026_12703,USA,Data Scientist,Expert,12,20,1,8,19,31,446,1,53,10,12,166679.0,12.0
KAG_2026_12704,USA,Data Scientist,Grandmaster,16,54,24,29,26,121,2510,1,96,8,32,207349.0,16.0
KAG_2026_12705,USA,ML Engineer,Grandmaster,7,53,16,34,26,122,2751,1,92,7,26,219098.0,7.0
KAG_2026_12706,Nigeria,ML Engineer,Contributor,4,7,0,4,10,20,48,1,21,2,5,67475.0,4.0
KAG_2026_12707,India,ML Engineer,Contributor,6,16,0,6,8,11,299,1,26,7,5,80751.0,6.0
KAG_2026_12708,USA,Data Scientist,Grandmaster,19,62,8,26,29,125,2896,1,98,7,25,249983.0,19.0
KAG_2026_12709,Spain,Student,Novice,0,7,0,0,4,12,0,0,10,1,0,0.0,0.0
KAG_2026_12710,Germany,Data Scientist,Expert,15,25,4,5,10,35,270,1,67,5,14,164422.0,15.0
KAG_2026_12711,India,Student,Expert,1,29,1,7,15,27,240,1,44,2,8,0.0,1.0
KAG_2026_12712,India,Data Analyst,Novice,13,10,0,0,3,6,6,0,33,7,3,73570.0,13.0
KAG_2026_12713,USA,Student,Expert,1,20,4,3,19,28,258,1,43,4,10,0.0,1.0
KAG_2026_12714,UK,Data Analyst,Novice,21,2,0,0,0,4,2,0,31,4,6,129069.0,21.0
KAG_2026_12715,India,Data Analyst,Contributor,13,15,0,4,9,12,179,0,35,6,7,80532.0,13.0
KAG_2026_12716,USA,Student,Contributor,2,17,0,4,12,12,340,1,27,4,4,0.0,2.0
KAG_2026_12717,France,Data Analyst,Contributor,17,13,0,5,14,9,416,1,46,7,9,109347.0,17.0
KAG_2026_12718,USA,Data Analyst,Contributor,15,17,0,2,6,7,434,1,40,5,8,122323.0,15.0
KAG_2026_12719,France,Data Analyst,Novice,11,7,0,0,4,4,7,1,29,11,3,82857.0,11.0
KAG_2026_12720,India,Data Analyst,Novice,10,4,0,0,7,8,14,1,22,6,3,61132.0,10.0
KAG_2026_12721,USA,Student,Contributor,1,13,0,1,11,15,406,1,18,1,4,14657.0,1.0
KAG_2026_12722,Canada,Data Scientist,Contributor,4,8,0,5,8,15,247,1,31,3,5,109641.0,4.0
KAG_2026_12723,USA,Researcher,Expert,12,32,4,5,12,39,195,1,60,10,13,188721.0,12.0
KAG_2026_12724,USA,ML Engineer,Expert,4,24,1,8,16,38,319,1,47,4,9,181321.0,4.0
KAG_2026_12725,USA,Researcher,Expert,15,25,3,2,16,20,416,1,57,5,14,183481.0,15.0
KAG_2026_12726,India,Researcher,Grandmaster,14,52,21,10,26,127,2558,1,98,6,30,152931.0,14.0
KAG_2026_12727,USA,Student,Novice,1,8,0,0,4,18,13,1,7,2,0,0.0,1.0
KAG_2026_12728,France,Researcher,Master,19,35,6,18,19,62,958,1,87,8,20,172945.0,19.0
KAG_2026_12729,USA,Researcher,Master,14,44,5,28,19,65,954,1,79,8,18,209919.0,14.0
KAG_2026_12730,Canada,Student,Contributor,0,13,0,8,13,18,432,1,24,1,4,0.0,0.0
KAG_2026_12731,UK,Student,Novice,2,4,0,0,7,20,4,1,4,3,0,0.0,2.0
KAG_2026_12732,USA,Data Analyst,Expert,11,28,4,8,10,32,518,1,56,6,13,124210.0,11.0
KAG_2026_12733,USA,Student,Master,0,40,15,30,20,53,867,1,61,4,19,0.0,0.0
KAG_2026_12734,UK,Student,Novice,2,8,0,0,3,14,2,1,17,1,0,0.0,2.0
KAG_2026_12735,USA,Data Scientist,Contributor,5,18,0,4,6,15,362,1,33,7,5,157380.0,5.0
KAG_2026_12736,Nigeria,Researcher,Expert,4,26,2,3,11,30,485,1,46,5,10,63572.0,4.0
KAG_2026_12737,India,ML Engineer,Expert,4,20,4,4,10,35,356,1,45,4,11,85133.0,4.0
KAG_2026_12738,Nigeria,ML Engineer,Expert,21,26,4,8,16,25,481,1,65,3,16,128402.0,21.0
KAG_2026_12739,India,ML Engineer,Contributor,6,12,0,1,7,9,242,1,33,6,5,80405.0,6.0
KAG_2026_12740,India,Data Scientist,Contributor,17,16,0,3,6,22,120,1,46,2,9,107749.0,17.0
KAG_2026_12741,Germany,Student,Novice,1,2,0,0,2,12,4,0,15,4,0,0.0,1.0
KAG_2026_12742,USA,Student,Novice,2,8,0,0,7,10,7,1,8,3,0,0.0,2.0
KAG_2026_12743,UK,Data Analyst,Novice,4,8,0,0,4,3,13,0,12,8,1,64159.0,4.0
KAG_2026_12744,USA,ML Engineer,Expert,5,33,1,7,10,26,431,1,46,10,10,161360.0,5.0
KAG_2026_12745,UK,Data Analyst,Grandmaster,14,52,6,38,27,122,2578,1,97,3,23,137485.0,14.0
KAG_2026_12746,USA,Student,Novice,2,5,0,0,3,15,11,0,8,2,0,0.0,2.0
KAG_2026_12747,Spain,Data Scientist,Expert,17,30,3,7,19,36,472,1,59,3,14,140990.0,17.0
KAG_2026_12748,USA,Data Scientist,Contributor,16,19,0,1,14,7,304,0,51,11,8,197606.0,16.0
KAG_2026_12749,France,Data Analyst,Master,16,49,23,10,24,52,953,1,86,4,28,123331.0,16.0
KAG_2026_12750,Brazil,ML Engineer,Expert,19,28,4,3,16,34,155,1,63,8,15,117740.0,19.0
KAG_2026_12751,India,ML Engineer,Master,10,47,15,29,23,64,1028,1,72,6,22,125664.0,10.0
KAG_2026_12752,India,ML Engineer,Contributor,9,20,0,7,13,18,320,1,32,7,6,84647.0,9.0
KAG_2026_12753,Germany,Researcher,Master,21,41,10,12,17,61,960,1,95,7,23,183698.0,21.0
KAG_2026_12754,India,Data Scientist,Expert,12,28,4,2,13,29,348,1,53,3,13,114175.0,12.0
KAG_2026_12755,Brazil,Data Scientist,Master,14,45,9,25,24,52,1007,1,72,3,20,119727.0,14.0
KAG_2026_12756,Japan,Data Analyst,Contributor,7,11,0,2,11,18,124,0,32,6,6,80999.0,7.0
KAG_2026_12757,Brazil,Data Analyst,Novice,6,4,0,0,1,16,0,1,23,7,1,40049.0,6.0
KAG_2026_12758,UK,Student,Master,0,40,5,12,22,62,1177,1,50,4,14,0.0,0.0
KAG_2026_12759,USA,Data Scientist,Contributor,8,8,0,8,10,13,342,1,30,7,6,150601.0,8.0
KAG_2026_12760,USA,Data Analyst,Contributor,16,15,0,9,9,17,324,1,47,9,8,140104.0,16.0
KAG_2026_12761,Canada,Researcher,Grandmaster,13,59,11,14,23,123,2579,1,97,3,25,179773.0,13.0
KAG_2026_12762,USA,Student,Expert,2,26,2,2,17,32,377,1,39,1,9,0.0,2.0
KAG_2026_12763,Brazil,Researcher,Expert,5,27,1,2,14,30,533,1,41,9,10,84824.0,5.0
KAG_2026_12764,France,Data Analyst,Novice,12,12,0,0,6,13,10,0,25,6,3,87432.0,12.0
KAG_2026_12765,India,Student,Contributor,1,9,0,4,11,18,317,0,17,2,4,0.0,1.0
KAG_2026_12766,Nigeria,Researcher,Expert,18,27,4,9,19,26,361,1,72,5,15,121312.0,18.0
KAG_2026_12767,UK,Data Analyst,Contributor,12,19,0,6,8,10,376,1,35,7,7,101765.0,12.0
KAG_2026_12768,Spain,Student,Novice,2,2,0,0,7,14,6,1,4,4,0,0.0,2.0
KAG_2026_12769,India,Researcher,Grandmaster,6,60,13,18,28,123,2537,1,78,7,24,113524.0,6.0
KAG_2026_12770,USA,Researcher,Expert,16,28,1,5,17,25,543,1,60,2,13,197926.0,16.0
KAG_2026_12771,Germany,Data Analyst,Novice,7,8,0,0,8,14,5,1,20,9,2,77389.0,7.0
KAG_2026_12772,Canada,Student,Grandmaster,0,63,5,13,23,110,2734,1,71,2,18,0.0,0.0
KAG_2026_12773,USA,Data Scientist,Contributor,12,16,0,1,10,15,158,1,33,7,7,169317.0,12.0
KAG_2026_12774,UK,Student,Expert,2,30,4,8,11,23,367,1,39,2,10,0.0,2.0
KAG_2026_12775,France,Researcher,Expert,6,33,3,4,16,26,303,1,42,4,11,116885.0,6.0
KAG_2026_12776,USA,Researcher,Expert,9,32,3,6,17,32,465,1,57,11,12,191817.0,9.0
KAG_2026_12777,India,ML Engineer,Expert,6,24,4,3,13,25,368,1,47,2,11,90339.0,6.0
KAG_2026_12778,USA,ML Engineer,Expert,4,30,3,5,19,28,174,1,46,7,10,184564.0,4.0
KAG_2026_12779,USA,Data Analyst,Novice,11,7,0,0,2,9,4,1,29,7,3,97540.0,11.0
KAG_2026_12780,USA,Data Analyst,Novice,3,2,0,0,6,18,9,1,9,8,0,78076.0,3.0
KAG_2026_12781,USA,ML Engineer,Contributor,21,17,0,2,7,22,339,1,51,5,10,220421.0,21.0
KAG_2026_12782,Canada,Data Scientist,Grandmaster,20,58,10,17,25,128,2637,1,100,5,27,184875.0,20.0
KAG_2026_12783,Spain,ML Engineer,Expert,14,27,3,4,10,30,273,1,64,4,13,150866.0,14.0
KAG_2026_12784,UK,Data Analyst,Novice,11,7,0,0,1,1,5,1,25,4,3,75606.0,11.0
KAG_2026_12785,Germany,Data Analyst,Novice,8,2,0,0,7,3,7,1,16,7,2,75783.0,8.0
KAG_2026_12786,India,Data Analyst,Novice,10,11,0,0,9,19,8,0,23,3,3,58520.0,10.0
KAG_2026_12787,Japan,Data Analyst,Expert,13,24,4,6,11,29,379,1,59,5,13,99716.0,13.0
KAG_2026_12788,UK,Researcher,Expert,18,24,4,5,13,22,154,1,72,4,15,184749.0,18.0
KAG_2026_12789,Spain,Data Analyst,Novice,21,2,0,0,6,20,6,1,44,10,6,102379.0,21.0
KAG_2026_12790,USA,Data Analyst,Grandmaster,15,54,9,17,29,120,2856,1,95,9,25,159616.0,15.0
KAG_2026_12791,Canada,ML Engineer,Contributor,10,17,0,7,6,18,241,0,44,2,7,157336.0,10.0
KAG_2026_12792,USA,ML Engineer,Grandmaster,18,51,24,13,24,126,2548,1,100,11,33,232014.0,18.0
KAG_2026_12793,UK,ML Engineer,Master,16,36,9,16,17,67,825,1,78,9,21,173145.0,16.0
KAG_2026_12794,UK,Student,Contributor,2,9,0,9,13,6,64,1,23,2,4,0.0,2.0
KAG_2026_12795,India,Student,Contributor,1,15,0,4,8,5,360,1,25,3,4,0.0,1.0
KAG_2026_12796,Nigeria,Researcher,Grandmaster,15,53,5,38,23,120,2509,1,98,7,23,133096.0,15.0
